URL,Version,Status,OIDs,Name,Title,Description,Used
http://smart.who.int/dak-immz/CodeSystem/FXREQBusinessProcesses,1.1.1,active,,FXREQBusinessProcesses,Functional Requirements Business Processes,"CodeSystem for Functional Requirements Business Processes. Autogenerated from DAK artifacts","ValueSet/FXREQBusinessProcesses"
http://smart.who.int/dak-immz/CodeSystem/FXREQCategories,1.1.1,active,,FXREQCategories,Functional Requirement Categories,"CodeSystem for Functional Requirement Categories. Autogenerated from DAK artifacts","ValueSet/FXREQCategories"
