URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/dak-immz/ValueSet/FXREQBusinessProcesses,1.1.1,active,,FXREQBusinessProcesses,Functional Requirements Business Processes,"Value Set for Functional Requirements Business Processes. Autogenerated from DAK artifacts",,"Internal"
http://smart.who.int/dak-immz/ValueSet/FXREQCategories,1.1.1,active,,FXREQCategories,Functional Requirement Categories,"Value Set for Functional Requirement Categories. Autogenerated from DAK artifacts",,"Internal"
